date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2016-04-08,6,-0,0.0,6.5,1,1,3,07:10 AM,08:50 PM,06:11 AM,07:09 PM,0,-0,3,-0,21,79,84,2.0,1012,6,9,257,14
2016-04-09,4,-3,0.0,7.8,1,1,11,07:54 AM,10:01 PM,06:09 AM,07:10 PM,-5,-5,0,-5,26,72,69,0.0,1021,4,10,281,18
2016-04-10,14,-2,0.0,7.8,1,1,19,08:42 AM,11:07 PM,06:08 AM,07:11 PM,0,3,7,3,29,62,66,0.0,1020,14,10,163,19
2016-04-11,15,6,0.0,6.5,1,1,26,09:34 AM,No moonset,06:06 AM,07:12 PM,9,9,11,9,35,80,88,8.1,1014,15,10,240,21
2016-04-12,15,2,0.0,11.6,1,1,34,10:29 AM,12:09 AM,06:05 AM,07:13 PM,3,7,9,7,19,7,71,0.0,1023,15,9,77,13
2016-04-13,18,7,0.0,9.1,1,1,41,11:27 AM,01:03 AM,06:03 AM,07:14 PM,7,11,13,11,22,61,73,1.7,1017,18,9,184,14
2016-04-14,18,9,0.0,11.6,1,1,49,12:25 PM,01:52 AM,06:02 AM,07:15 PM,10,13,14,13,20,54,78,1.1,1016,18,9,156,12
2016-04-15,17,9,0.0,12.0,1,1,56,01:24 PM,02:34 AM,06:00 AM,07:16 PM,9,12,13,12,23,62,78,0.6,1017,17,10,195,14
2016-04-16,16,10,0.0,12.1,1,1,64,02:21 PM,03:11 AM,05:59 AM,07:17 PM,8,11,13,11,25,61,77,2.5,1018,16,9,190,16
2016-04-17,18,7,0.0,12.1,1,1,71,03:18 PM,03:45 AM,05:58 AM,07:18 PM,7,12,13,12,18,50,72,0.4,1020,18,10,190,12
2016-04-18,21,8,0.0,13.3,1,1,79,04:14 PM,04:16 AM,05:56 AM,07:19 PM,10,15,15,15,18,36,72,0.7,1017,21,10,168,11
2016-04-19,17,11,0.0,10.9,1,1,87,05:09 PM,04:47 AM,05:55 AM,07:20 PM,10,12,14,12,23,63,81,5.2,1014,17,9,175,14
2016-04-20,16,9,0.0,12.1,1,1,94,06:04 PM,05:17 AM,05:54 AM,07:21 PM,8,11,12,11,21,59,77,0.6,1015,16,9,202,13
2016-04-21,19,13,0.0,9.8,1,1,100,07:00 PM,05:47 AM,05:52 AM,07:22 PM,15,16,16,16,20,72,89,2.6,1013,19,7,208,12
2016-04-22,18,12,0.0,12.1,1,1,100,07:55 PM,06:18 AM,05:51 AM,07:23 PM,13,15,15,15,14,66,88,2.2,1013,18,8,268,10
2016-04-23,17,8,0.0,13.3,1,1,83,08:50 PM,06:52 AM,05:50 AM,07:24 PM,8,11,12,11,17,36,80,0.1,1019,17,9,27,11
2016-04-24,22,6,0.0,13.8,1,1,76,09:45 PM,07:29 AM,05:48 AM,07:25 PM,10,15,16,15,13,5,70,0.0,1017,22,10,131,8
2016-04-25,25,12,0.0,13.8,1,1,68,10:37 PM,08:09 AM,05:47 AM,07:26 PM,12,19,20,19,24,34,67,0.0,1011,25,10,201,15
2016-04-26,26,17,0.0,12.2,1,1,61,11:29 PM,08:53 AM,05:46 AM,07:27 PM,17,20,21,20,25,45,84,11.1,1008,26,9,246,13
2016-04-27,20,10,0.0,9.8,1,1,53,No moonrise,09:43 AM,05:44 AM,07:28 PM,12,14,15,14,16,74,85,1.3,1010,20,8,73,12
2016-04-28,23,14,0.0,12.2,1,1,46,12:17 AM,10:37 AM,05:43 AM,07:29 PM,14,17,18,17,17,50,85,3.0,1010,23,8,211,11
2016-04-29,18,10,0.0,12.2,1,1,38,01:03 AM,11:35 AM,05:42 AM,07:30 PM,11,14,14,14,13,56,83,0.1,1017,18,7,248,9
2016-04-30,17,11,0.0,8.7,1,1,30,01:45 AM,12:37 PM,05:41 AM,07:31 PM,12,12,13,12,22,88,94,2.8,1016,17,10,113,16
2016-05-01,23,14,0.0,13.3,1,1,29,02:25 AM,01:42 PM,05:39 AM,07:32 PM,16,18,19,18,14,49,89,4.5,1012,23,7,210,9
2016-05-02,17,11,0.0,9.9,1,1,22,03:04 AM,02:49 PM,05:38 AM,07:33 PM,13,15,15,15,17,72,86,0.0,1013,17,8,203,11
2016-05-03,15,9,0.0,11.0,1,1,15,03:42 AM,03:59 PM,05:37 AM,07:34 PM,10,12,12,12,10,70,89,1.0,1012,15,7,203,7
2016-05-04,15,4,0.0,12.2,1,1,8,04:19 AM,05:11 PM,05:36 AM,07:35 PM,8,9,10,9,20,46,84,0.4,1007,15,9,267,13
2016-05-05,13,4,0.0,11.1,1,1,0,04:59 AM,06:23 PM,05:35 AM,07:36 PM,5,7,9,7,16,59,79,0.0,1010,13,10,241,11
2016-05-06,20,8,0.0,14.0,1,1,0,05:42 AM,07:36 PM,05:34 AM,07:37 PM,8,13,14,13,17,10,73,0.0,1013,20,9,244,11
2016-05-07,24,11,0.0,14.0,1,1,0,06:28 AM,08:46 PM,05:33 AM,07:37 PM,14,16,17,16,28,27,85,11.6,1008,24,8,263,16
2016-05-08,15,7,0.0,13.4,1,1,7,07:19 AM,09:52 PM,05:32 AM,07:38 PM,9,11,12,11,13,37,82,1.7,1014,15,9,248,8
2016-05-09,20,10,0.0,11.1,1,1,14,08:14 AM,10:52 PM,05:30 AM,07:39 PM,11,13,14,13,20,71,83,0.8,1016,20,9,99,13
2016-05-10,23,13,0.0,10.0,1,1,21,09:13 AM,11:45 PM,05:29 AM,07:40 PM,16,17,17,17,23,77,91,3.6,1016,23,8,154,15
2016-05-11,25,13,0.0,11.1,1,1,29,10:13 AM,No moonset,05:28 AM,07:41 PM,16,19,19,19,11,40,86,0.0,1017,25,7,186,7
2016-05-12,24,16,0.0,11.1,1,1,36,11:14 AM,12:31 AM,05:28 AM,07:42 PM,17,19,19,19,16,60,89,0.8,1015,24,8,227,10
2016-05-13,18,11,0.0,14.2,1,1,43,12:13 PM,01:12 AM,05:27 AM,07:43 PM,12,14,15,14,17,30,82,0.0,1016,18,7,277,12
2016-05-14,15,7,0.0,8.9,1,1,50,01:11 PM,01:47 AM,05:26 AM,07:44 PM,6,7,10,7,26,88,77,0.0,1014,15,10,270,19
2016-05-15,13,5,0.0,14.2,1,1,58,02:07 PM,02:19 AM,05:25 AM,07:45 PM,2,7,9,7,23,41,64,0.0,1020,13,10,298,16
2016-05-16,17,-1,0.0,13.4,1,1,65,03:03 PM,02:50 AM,05:24 AM,07:46 PM,1,9,9,9,11,42,60,0.6,1024,17,9,160,7
2016-05-17,10,8,0.0,8.9,1,1,72,03:59 PM,03:20 AM,05:23 AM,07:47 PM,9,9,9,9,10,98,94,8.0,1022,10,6,90,7
2016-05-18,12,10,0.0,10.0,1,1,80,04:54 PM,03:50 AM,05:22 AM,07:48 PM,10,10,11,10,17,79,95,2.8,1019,12,4,106,10
2016-05-19,22,11,0.0,12.3,1,1,87,05:49 PM,04:20 AM,05:21 AM,07:48 PM,13,17,18,17,13,55,78,1.5,1017,22,8,201,8
2016-05-20,24,13,0.0,12.3,1,1,94,06:44 PM,04:53 AM,05:21 AM,07:49 PM,14,18,20,18,15,56,78,0.8,1016,24,8,174,10
2016-05-21,24,15,0.0,10.1,1,1,100,07:40 PM,05:29 AM,05:20 AM,07:50 PM,16,19,20,19,17,72,81,3.8,1015,24,9,198,11
2016-05-22,23,9,0.0,14.3,1,1,100,08:34 PM,06:07 AM,05:19 AM,07:51 PM,11,16,17,16,18,11,73,0.2,1016,23,10,259,12
2016-05-23,23,8,0.0,14.3,1,1,84,09:27 PM,06:51 AM,05:19 AM,07:52 PM,13,18,19,18,10,2,72,0.0,1017,23,10,86,6
2016-05-24,26,11,0.0,14.4,1,1,77,10:16 PM,07:39 AM,05:18 AM,07:53 PM,13,21,21,21,11,1,64,0.0,1018,26,10,202,7
2016-05-25,26,15,0.0,14.4,1,1,70,11:03 PM,08:32 AM,05:17 AM,07:53 PM,17,21,22,21,19,33,78,3.7,1018,26,10,183,11
2016-05-26,22,18,0.0,14.4,1,1,62,11:46 PM,09:29 AM,05:17 AM,07:54 PM,19,20,20,20,20,56,94,1.5,1016,22,9,205,10
2016-05-27,29,20,0.0,13.4,1,1,55,No moonrise,10:28 AM,05:16 AM,07:55 PM,19,26,26,25,16,44,75,0.5,1015,29,6,202,10
2016-05-28,27,20,0.0,12.3,1,1,48,12:26 AM,11:31 AM,05:16 AM,07:56 PM,21,27,27,25,15,45,77,1.4,1017,27,9,194,9
2016-05-29,28,18,0.0,14.4,1,1,40,01:04 AM,12:36 PM,05:15 AM,07:56 PM,20,24,24,23,11,17,85,4.4,1018,28,9,229,7
2016-05-30,28,16,0.0,14.4,1,1,33,01:41 AM,01:43 PM,05:15 AM,07:57 PM,18,23,23,23,10,11,76,2.9,1016,28,10,282,7
2016-05-31,26,18,0.0,12.3,1,1,29,02:16 AM,02:51 PM,05:14 AM,07:58 PM,18,22,23,22,20,52,78,1.9,1014,26,9,196,13
2016-06-01,30,19,0.0,14.4,1,1,12,02:54 AM,04:01 PM,05:14 AM,07:58 PM,19,26,26,24,13,28,74,0.9,1014,30,9,199,8
2016-06-02,25,19,0.0,12.3,1,1,4,03:34 AM,05:12 PM,05:14 AM,07:59 PM,20,22,23,22,9,54,89,1.7,1016,25,8,262,5
2016-06-03,28,17,0.0,13.5,1,1,0,04:16 AM,06:22 PM,05:13 AM,08:00 PM,18,23,23,23,6,53,75,0.7,1016,28,8,300,4
2016-06-04,25,18,0.0,11.4,1,1,0,05:04 AM,07:31 PM,05:13 AM,08:00 PM,19,21,22,21,15,75,88,3.4,1012,25,8,187,9
2016-06-05,25,17,0.0,14.5,1,1,0,05:57 AM,08:35 PM,05:13 AM,08:01 PM,18,21,22,21,21,40,84,0.6,1007,25,7,251,15
2016-06-06,28,16,0.0,14.5,1,1,3,06:55 AM,09:33 PM,05:12 AM,08:02 PM,16,21,22,21,25,11,73,0.4,1007,28,10,247,15
2016-06-07,22,14,0.0,14.5,1,1,11,07:56 AM,10:23 PM,05:12 AM,08:02 PM,14,18,18,18,18,19,79,0.1,1008,22,9,309,12
2016-06-08,21,12,0.0,14.5,1,1,18,08:58 AM,11:08 PM,05:12 AM,08:03 PM,11,17,17,17,13,24,71,0.0,1015,21,10,326,9
2016-06-09,26,9,0.0,14.5,1,1,26,09:59 AM,11:46 PM,05:12 AM,08:03 PM,13,20,21,20,7,11,65,0.0,1017,26,10,198,4
2016-06-10,25,15,0.0,14.5,1,1,33,10:59 AM,No moonset,05:12 AM,08:04 PM,15,19,20,19,16,15,73,0.0,1017,25,10,214,8
2016-06-11,32,19,0.0,14.5,1,1,41,11:58 AM,12:20 AM,05:12 AM,08:04 PM,18,27,27,25,20,4,65,0.0,1016,32,10,247,12
2016-06-12,30,20,0.0,14.5,1,1,48,12:55 PM,12:52 AM,05:12 AM,08:05 PM,21,28,28,25,20,8,77,1.9,1016,30,10,225,12
2016-06-13,27,14,0.0,14.5,1,1,56,01:51 PM,01:23 AM,05:12 AM,08:05 PM,14,22,22,22,13,2,63,0.0,1016,27,10,86,8
2016-06-14,31,16,0.0,14.5,1,1,63,02:46 PM,01:52 AM,05:12 AM,08:05 PM,14,24,24,23,15,15,55,0.1,1013,31,10,129,9
2016-06-15,24,17,0.0,13.5,1,1,71,03:42 PM,02:22 AM,05:12 AM,08:06 PM,15,21,22,21,17,42,69,0.0,1012,24,9,198,9
2016-06-16,28,19,0.0,11.4,1,1,79,04:37 PM,02:54 AM,05:12 AM,08:06 PM,19,25,25,24,15,62,78,2.6,1014,28,9,226,9
2016-06-17,27,18,0.0,12.4,1,1,86,05:33 PM,03:28 AM,05:12 AM,08:06 PM,18,22,23,22,17,57,82,0.2,1013,27,10,107,12
2016-06-18,29,17,0.0,14.5,1,1,94,06:27 PM,04:06 AM,05:12 AM,08:07 PM,16,24,24,23,17,4,67,0.0,1021,29,10,90,11
2016-06-19,29,17,0.0,14.5,1,1,100,07:21 PM,04:48 AM,05:12 AM,08:07 PM,18,25,25,24,14,15,69,0.8,1024,29,10,194,9
2016-06-20,30,20,0.0,14.5,1,1,100,08:13 PM,05:35 AM,05:12 AM,08:07 PM,21,27,27,25,22,17,76,0.9,1021,30,10,249,14
2016-06-21,30,20,0.0,12.4,1,1,84,09:01 PM,06:26 AM,05:12 AM,08:07 PM,21,27,27,25,20,33,80,2.1,1014,30,9,275,13
2016-06-22,29,19,0.0,12.4,1,1,76,09:46 PM,07:23 AM,05:13 AM,08:07 PM,21,25,25,23,12,36,85,6.7,1014,29,7,228,8
2016-06-23,29,21,0.0,14.5,1,1,69,10:28 PM,08:22 AM,05:13 AM,08:08 PM,24,29,29,25,28,32,90,23.7,1011,29,8,201,15
2016-06-24,27,18,0.0,12.4,1,1,61,11:07 PM,09:25 AM,05:13 AM,08:08 PM,20,24,24,23,9,32,85,1.9,1015,27,9,82,6
2016-06-25,31,17,0.0,14.5,1,1,54,11:43 PM,10:28 AM,05:14 AM,08:08 PM,19,28,28,26,9,4,67,0.0,1019,31,10,87,5
2016-06-26,32,19,0.0,14.5,1,1,46,No moonrise,11:34 AM,05:14 AM,08:08 PM,21,30,30,26,15,16,74,0.4,1017,32,10,198,9
2016-06-27,30,20,0.0,14.5,1,1,38,12:18 AM,12:40 PM,05:14 AM,08:08 PM,20,27,27,26,13,24,73,0.1,1016,30,8,260,8
2016-06-28,27,17,0.0,14.5,1,1,31,12:54 AM,01:48 PM,05:15 AM,08:08 PM,18,24,24,23,16,12,75,0.2,1016,27,10,288,11
2016-06-29,24,12,0.0,14.5,1,1,23,01:32 AM,02:56 PM,05:15 AM,08:08 PM,14,18,19,18,12,55,79,0.2,1018,24,8,101,8
2016-06-30,27,14,0.0,14.5,1,1,16,02:11 AM,04:05 PM,05:16 AM,08:08 PM,15,21,22,21,9,16,67,0.0,1016,27,10,176,5
2016-07-01,26,17,0.0,13.5,1,1,15,02:55 AM,05:13 PM,05:16 AM,08:08 PM,17,21,22,21,17,38,76,0.8,1015,26,10,276,11
2016-07-02,26,13,0.0,12.4,1,1,8,03:45 AM,06:18 PM,05:17 AM,08:07 PM,15,20,21,20,13,36,75,0.2,1020,26,9,83,8
2016-07-03,18,15,0.0,10.4,1,1,1,04:39 AM,07:18 PM,05:17 AM,08:07 PM,13,16,16,16,16,72,83,7.7,1018,18,10,100,9
2016-07-04,23,15,0.0,9.3,1,1,0,05:38 AM,08:12 PM,05:18 AM,08:07 PM,19,20,21,20,10,91,95,9.8,1012,23,6,173,6
2016-07-05,28,18,0.0,12.4,1,1,0,06:39 AM,09:00 PM,05:18 AM,08:07 PM,21,25,25,24,10,60,86,3.8,1013,28,7,270,7
2016-07-06,32,20,0.0,14.5,1,1,6,07:42 AM,09:42 PM,05:19 AM,08:07 PM,22,28,28,25,17,49,84,0.7,1012,32,9,220,11
2016-07-07,30,21,0.0,12.4,1,1,14,08:44 AM,10:19 PM,05:20 AM,08:06 PM,22,27,27,25,14,44,84,0.9,1012,30,8,222,9
2016-07-08,26,22,0.0,10.3,1,1,21,09:45 AM,10:52 PM,05:20 AM,08:06 PM,23,27,27,24,18,71,93,0.2,1011,26,7,249,12
2016-07-09,26,19,0.0,13.5,1,1,28,10:43 AM,11:24 PM,05:21 AM,08:06 PM,19,24,24,23,17,38,82,0.1,1014,26,8,291,12
2016-07-10,28,16,0.0,14.5,1,1,35,11:40 AM,11:54 PM,05:21 AM,08:05 PM,19,23,24,23,7,25,79,0.0,1017,28,8,153,4
2016-07-11,30,16,0.0,14.5,1,1,43,12:36 PM,No moonset,05:22 AM,08:05 PM,19,27,27,26,11,3,70,0.0,1017,30,10,147,7
2016-07-12,29,20,0.0,13.5,1,1,50,01:32 PM,12:23 AM,05:23 AM,08:04 PM,21,26,26,24,16,34,84,1.6,1015,29,8,199,10
2016-07-13,31,21,0.0,13.5,1,1,57,02:27 PM,12:54 AM,05:24 AM,08:04 PM,23,30,30,26,18,30,87,3.8,1015,31,8,223,11
2016-07-14,28,21,0.0,13.4,1,1,65,03:23 PM,01:28 AM,05:24 AM,08:03 PM,22,27,27,24,17,30,88,4.0,1013,28,7,253,10
2016-07-15,29,20,0.0,14.5,1,1,72,04:17 PM,02:03 AM,05:25 AM,08:03 PM,21,26,26,24,15,33,85,3.7,1015,29,6,264,9
2016-07-16,27,18,0.0,14.5,1,1,79,05:12 PM,02:43 AM,05:26 AM,08:02 PM,19,24,24,23,11,14,79,0.0,1018,27,10,294,7
2016-07-17,31,16,0.0,14.5,1,1,86,06:05 PM,03:28 AM,05:27 AM,08:02 PM,20,27,27,25,9,11,74,0.0,1019,31,10,167,6
2016-07-18,30,19,0.0,12.4,1,1,94,06:55 PM,04:18 AM,05:27 AM,08:01 PM,20,28,28,25,13,52,76,1.4,1016,30,8,203,8
2016-07-19,30,20,0.0,12.4,1,1,100,07:43 PM,05:13 AM,05:28 AM,08:00 PM,20,28,28,25,13,57,77,2.4,1015,30,8,218,8
2016-07-20,29,20,0.0,12.4,1,1,100,08:26 PM,06:12 AM,05:29 AM,08:00 PM,20,27,27,25,14,54,79,3.1,1014,29,8,197,9
2016-07-21,30,20,0.0,11.2,1,1,85,09:07 PM,07:15 AM,05:30 AM,07:59 PM,21,28,28,25,12,59,79,1.1,1014,30,8,187,7
2016-07-22,28,20,0.0,12.3,1,1,77,09:45 PM,08:20 AM,05:31 AM,07:58 PM,20,27,27,24,13,57,80,2.7,1013,28,8,177,8
2016-07-23,28,20,0.0,12.3,1,1,70,10:21 PM,09:26 AM,05:31 AM,07:57 PM,20,26,26,24,16,54,78,1.5,1013,28,9,219,10
2016-07-24,29,19,0.0,12.3,1,1,63,10:57 PM,10:32 AM,05:32 AM,07:57 PM,19,26,26,24,14,52,75,0.3,1014,29,9,201,9
2016-07-25,28,18,0.0,12.3,1,1,55,11:34 PM,11:40 AM,05:33 AM,07:56 PM,18,25,25,24,13,47,74,0.3,1015,28,9,187,8
2016-07-26,30,19,0.0,12.3,1,1,48,No moonrise,12:47 PM,05:34 AM,07:55 PM,19,27,27,25,13,52,73,0.3,1014,30,9,215,9
2016-07-27,28,20,0.0,12.2,1,1,41,12:12 AM,01:54 PM,05:35 AM,07:54 PM,19,26,26,24,13,57,77,2.4,1013,28,8,217,8
2016-07-28,27,21,0.0,11.1,1,1,34,12:53 AM,03:01 PM,05:36 AM,07:53 PM,22,26,26,24,8,54,88,7.3,1012,27,8,242,5
2016-07-29,28,18,0.0,14.2,1,1,26,01:40 AM,04:06 PM,05:37 AM,07:52 PM,22,26,26,24,8,38,88,13.5,1012,28,8,192,5
2016-07-30,28,18,0.0,14.1,1,1,19,02:30 AM,05:07 PM,05:37 AM,07:51 PM,21,25,25,23,10,29,85,0.2,1013,28,8,241,7
2016-07-31,28,18,0.0,14.1,1,1,15,03:26 AM,06:02 PM,05:38 AM,07:50 PM,20,25,25,24,11,17,80,0.0,1015,28,10,284,7
2016-08-01,27,17,0.0,14.1,1,1,5,04:25 AM,06:52 PM,05:39 AM,07:49 PM,21,25,25,24,6,25,87,5.7,1017,27,9,254,4
2016-08-02,30,20,0.0,14.1,1,1,0,05:27 AM,07:37 PM,05:40 AM,07:48 PM,21,28,28,25,11,22,79,0.8,1017,30,9,31,7
2016-08-03,31,20,0.0,14.1,1,1,0,06:28 AM,08:15 PM,05:41 AM,07:47 PM,21,28,28,26,10,19,75,2.1,1016,31,10,54,6
2016-08-04,31,20,0.0,14.0,1,1,2,07:30 AM,08:51 PM,05:42 AM,07:46 PM,21,28,28,26,10,19,78,0.3,1014,31,9,95,6
2016-08-05,31,20,0.0,14.0,1,1,10,08:30 AM,09:23 PM,05:43 AM,07:45 PM,22,30,30,26,13,19,79,0.2,1012,31,9,251,8
2016-08-06,29,20,0.0,12.2,1,1,17,09:28 AM,09:54 PM,05:44 AM,07:44 PM,20,26,26,24,12,53,79,0.2,1012,29,9,169,8
2016-08-07,29,18,0.0,14.0,1,1,24,10:25 AM,10:24 PM,05:45 AM,07:43 PM,18,24,24,24,13,25,71,0.0,1015,29,10,63,8
2016-08-08,29,17,0.0,14.0,1,1,32,11:21 AM,10:55 PM,05:46 AM,07:41 PM,17,24,24,23,19,20,71,0.0,1015,29,10,61,12
2016-08-09,30,20,0.0,13.9,1,1,39,12:16 PM,11:27 PM,05:46 AM,07:40 PM,23,29,29,25,13,34,86,2.9,1015,30,9,146,7
2016-08-10,31,22,0.0,13.9,1,1,46,01:12 PM,No moonset,05:47 AM,07:39 PM,24,30,30,26,11,35,87,23.7,1018,31,7,190,6
2016-08-11,31,22,0.0,13.9,1,1,53,02:06 PM,12:01 AM,05:48 AM,07:38 PM,24,31,31,27,16,26,84,6.0,1017,31,9,191,10
2016-08-12,31,23,0.0,13.3,1,1,61,03:01 PM,12:39 AM,05:49 AM,07:36 PM,23,30,30,27,16,36,79,0.0,1013,31,10,206,10
2016-08-13,29,23,0.0,12.2,1,1,68,03:54 PM,01:21 AM,05:50 AM,07:35 PM,23,29,29,26,21,50,86,0.0,1012,29,8,211,14
2016-08-14,28,21,0.0,13.8,1,1,75,04:45 PM,02:08 AM,05:51 AM,07:34 PM,22,27,27,24,11,57,90,8.4,1017,28,7,238,7
2016-08-15,29,21,0.0,13.8,1,1,82,05:34 PM,03:01 AM,05:52 AM,07:33 PM,23,28,28,25,12,41,88,8.8,1019,29,9,112,7
2016-08-16,27,22,0.0,9.8,1,1,90,06:20 PM,03:58 AM,05:53 AM,07:31 PM,23,27,27,24,19,88,93,0.8,1018,27,5,225,12
2016-08-17,26,21,0.0,9.8,1,1,97,07:03 PM,05:00 AM,05:54 AM,07:30 PM,22,26,26,23,9,78,93,11.9,1019,26,6,231,5
2016-08-18,29,19,0.0,13.7,1,1,100,07:43 PM,06:05 AM,05:55 AM,07:28 PM,22,27,27,24,9,35,86,1.4,1018,29,8,235,5
2016-08-19,28,20,0.0,13.7,1,1,88,08:20 PM,07:12 AM,05:55 AM,07:27 PM,21,27,27,24,11,22,84,0.7,1015,28,9,234,7
2016-08-20,27,20,0.0,9.8,1,1,81,08:57 PM,08:20 AM,05:56 AM,07:26 PM,22,26,26,23,19,85,92,4.2,1010,27,7,204,12
2016-08-21,25,17,0.0,13.7,1,1,74,09:35 PM,09:30 AM,05:57 AM,07:24 PM,18,21,22,21,16,33,83,0.0,1012,25,7,288,11
2016-08-22,25,13,0.0,13.7,1,1,67,10:13 PM,10:38 AM,05:58 AM,07:23 PM,16,21,22,21,9,4,74,0.0,1021,25,8,207,5
2016-08-23,27,15,0.0,13.6,1,1,59,10:54 PM,11:47 AM,05:59 AM,07:21 PM,16,22,22,22,11,6,70,0.0,1024,27,10,139,7
2016-08-24,30,17,0.0,13.2,1,1,52,11:39 PM,12:54 PM,06:00 AM,07:20 PM,19,25,25,23,20,32,78,1.2,1020,30,10,184,11
2016-08-25,27,23,0.0,9.1,1,1,45,No moonrise,01:59 PM,06:01 AM,07:18 PM,24,29,29,25,16,52,92,5.6,1018,27,8,239,9
2016-08-26,32,21,0.0,11.6,1,1,38,12:27 AM,03:00 PM,06:02 AM,07:17 PM,23,31,31,27,9,12,83,2.0,1019,32,8,154,5
2016-08-27,32,22,0.0,11.6,1,1,30,01:20 AM,03:56 PM,06:03 AM,07:15 PM,23,30,30,27,12,9,81,1.5,1019,32,10,142,7
2016-08-28,32,20,0.0,11.6,1,1,23,02:16 AM,04:47 PM,06:03 AM,07:14 PM,23,30,30,26,9,12,84,5.8,1020,32,10,87,5
2016-08-29,31,21,0.0,11.6,1,1,16,03:16 AM,05:33 PM,06:04 AM,07:12 PM,22,28,28,25,14,12,81,0.3,1021,31,10,54,9
2016-08-30,26,20,0.0,11.6,1,1,8,04:17 AM,06:13 PM,06:05 AM,07:11 PM,19,27,27,25,11,6,73,0.0,1020,26,10,94,7
2016-08-31,23,19,0.0,11.6,1,1,5,05:18 AM,06:49 PM,06:06 AM,07:09 PM,19,22,24,22,10,37,86,3.3,1015,23,8,277,5
2016-09-01,24,17,0.0,11.6,1,1,0,06:18 AM,07:23 PM,06:07 AM,07:08 PM,16,20,21,20,20,43,81,0.3,1016,24,9,65,13
2016-09-02,24,15,0.0,11.6,1,1,0,07:17 AM,07:54 PM,06:08 AM,07:06 PM,15,19,19,19,24,11,79,0.0,1020,24,10,44,15
2016-09-03,25,14,0.0,11.6,1,1,6,08:14 AM,08:24 PM,06:09 AM,07:05 PM,15,20,20,20,17,6,77,0.0,1021,25,10,59,11
2016-09-04,28,13,0.0,11.6,1,1,14,09:11 AM,08:55 PM,06:10 AM,07:03 PM,16,22,22,22,12,2,69,0.0,1022,28,10,104,7
2016-09-05,31,17,0.0,11.6,1,1,21,10:06 AM,09:26 PM,06:11 AM,07:01 PM,17,25,25,24,13,16,66,0.0,1022,31,10,176,7
2016-09-06,31,19,0.0,11.6,1,1,29,11:02 AM,10:00 PM,06:11 AM,07:00 PM,21,28,28,25,13,11,76,0.0,1021,31,10,244,8
2016-09-07,32,21,0.0,11.6,1,1,36,11:57 AM,10:35 PM,06:12 AM,06:58 PM,21,29,29,26,18,14,74,0.0,1019,32,10,242,10
2016-09-08,30,22,0.0,10.3,1,1,44,12:51 PM,11:15 PM,06:13 AM,06:57 PM,22,28,28,26,19,35,78,2.9,1014,30,10,236,12
2016-09-09,29,21,0.0,10.3,1,1,51,01:44 PM,11:59 PM,06:14 AM,06:55 PM,22,28,28,25,8,62,85,3.7,1014,29,7,204,5
2016-09-10,31,19,0.0,11.6,1,1,59,02:35 PM,No moonset,06:15 AM,06:53 PM,21,26,26,24,23,27,85,0.4,1013,31,9,235,14
2016-09-11,23,14,0.0,11.6,1,1,66,03:24 PM,12:48 AM,06:16 AM,06:52 PM,15,20,20,20,12,2,77,0.0,1021,23,7,141,7
2016-09-12,26,13,0.0,11.6,1,1,74,04:10 PM,01:43 AM,06:17 AM,06:50 PM,14,20,21,20,13,0,68,0.0,1020,26,10,88,7
2016-09-13,28,13,0.0,11.6,1,1,82,04:54 PM,02:42 AM,06:18 AM,06:49 PM,15,21,21,21,9,12,71,0.0,1019,28,10,238,5
2016-09-14,29,14,0.0,11.6,1,1,89,05:36 PM,03:45 AM,06:19 AM,06:47 PM,17,22,23,22,11,25,76,1.0,1020,29,10,216,7
2016-09-15,26,16,0.0,11.6,1,1,97,06:14 PM,04:52 AM,06:19 AM,06:45 PM,16,20,21,20,14,35,79,0.7,1021,26,8,54,9
2016-09-16,30,17,0.0,11.6,1,1,100,06:53 PM,06:00 AM,06:20 AM,06:44 PM,19,25,25,23,15,19,78,3.8,1017,30,10,156,8
2016-09-17,25,20,0.0,8.9,1,1,88,07:31 PM,07:11 AM,06:21 AM,06:42 PM,20,22,23,22,22,61,91,7.5,1016,25,6,209,14
2016-09-18,27,18,0.0,10.2,1,1,81,08:10 PM,08:21 AM,06:22 AM,06:40 PM,19,22,23,22,5,63,87,0.6,1015,27,6,156,3
2016-09-19,27,16,0.0,11.6,1,1,73,08:51 PM,09:33 AM,06:23 AM,06:39 PM,18,23,24,23,10,1,76,0.0,1017,27,10,186,6
2016-09-20,29,14,0.0,11.6,1,1,66,09:36 PM,10:43 AM,06:24 AM,06:37 PM,16,23,24,23,8,3,68,0.0,1020,29,10,51,5
2016-09-21,30,16,0.0,11.6,1,1,58,10:23 PM,11:51 AM,06:25 AM,06:36 PM,17,24,25,24,11,1,66,0.0,1020,30,10,76,7
2016-09-22,31,17,0.0,11.6,1,1,50,11:16 PM,12:54 PM,06:26 AM,06:34 PM,18,27,27,25,9,2,68,0.0,1018,31,10,109,5
2016-09-23,30,18,0.0,11.6,1,1,43,No moonrise,01:53 PM,06:27 AM,06:32 PM,18,26,26,24,10,13,71,0.0,1017,30,10,254,5
