date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-01-01,4,-4,0.0,8.7,1,1,72,02:17 PM,03:48 AM,07:22 AM,04:46 PM,-10,-5,-0,-5,27,9,47,0.0,1021,4,10,243,17
2015-01-02,5,-1,0.0,8.7,1,1,80,03:03 PM,04:47 AM,07:23 AM,04:47 PM,-4,-2,2,-2,22,29,65,0.0,1025,5,10,275,13
2015-01-03,5,-2,0.0,3.5,1,1,87,03:53 PM,05:42 AM,07:23 AM,04:48 PM,0,-0,2,-0,16,63,86,0.6,1030,5,7,78,9
2015-01-04,14,5,0.0,3.5,1,1,94,04:46 PM,06:32 AM,07:23 AM,04:48 PM,8,8,10,8,27,85,93,0.9,1012,14,7,232,17
2015-01-05,6,-4,0.0,8.7,1,1,100,05:42 PM,07:18 AM,07:23 AM,04:49 PM,-6,-5,1,-5,37,27,60,0.0,1023,6,9,291,25
2015-01-06,-4,-8,0.1,3.5,1,1,100,06:37 PM,07:58 AM,07:23 AM,04:50 PM,-11,-9,-6,-9,11,62,70,0.2,1025,-4,8,257,8
2015-01-07,-6,-13,0.0,8.7,1,1,84,07:34 PM,08:34 AM,07:23 AM,04:51 PM,-11,-15,-8,-15,31,39,76,0.0,1020,-6,10,290,21
2015-01-08,-9,-14,0.0,7.0,1,1,77,08:30 PM,09:07 AM,07:22 AM,04:52 PM,-15,-18,-11,-18,23,20,76,0.0,1030,-9,10,258,16
2015-01-09,0,-7,0.0,7.0,1,1,69,09:26 PM,09:38 AM,07:22 AM,04:53 PM,-8,-10,-4,-10,29,38,75,0.0,1020,0,10,248,17
2015-01-10,-7,-11,0.0,8.7,1,1,62,10:21 PM,10:07 AM,07:22 AM,04:54 PM,-12,-14,-8,-14,22,4,74,0.0,1033,-7,10,279,15
2015-01-11,2,-9,0.0,7.0,1,1,55,11:17 PM,10:36 AM,07:22 AM,04:55 PM,-10,-6,-3,-6,15,40,59,0.0,1037,2,10,206,9
2015-01-12,1,-1,0.0,3.5,1,1,48,No moonrise,11:05 AM,07:22 AM,04:56 PM,-1,-2,1,-2,15,82,88,4.0,1026,1,7,193,9
2015-01-13,1,-6,0.0,8.7,1,1,40,12:14 AM,11:37 AM,07:21 AM,04:57 PM,-8,-8,-3,-8,23,32,69,0.0,1033,1,10,144,17
2015-01-14,-1,-7,0.0,3.5,1,1,33,01:12 AM,12:11 PM,07:21 AM,04:59 PM,-8,-8,-3,-8,18,83,69,0.0,1028,-1,10,108,13
2015-01-15,1,-3,0.0,5.3,1,1,26,02:11 AM,12:50 PM,07:21 AM,05:00 PM,-6,-3,-1,-3,11,61,70,0.0,1020,1,10,284,8
2015-01-16,5,-4,0.0,7.0,1,1,19,03:12 AM,01:35 PM,07:20 AM,05:01 PM,-5,-4,1,-4,27,15,67,0.0,1016,5,10,282,18
2015-01-17,-1,-7,0.0,8.7,1,1,11,04:13 AM,02:26 PM,07:20 AM,05:02 PM,-14,-6,-2,-6,14,14,42,0.0,1028,-1,10,217,10
2015-01-18,3,-2,0.0,3.7,1,1,4,05:12 AM,03:25 PM,07:19 AM,05:03 PM,1,0,2,0,13,70,94,3.3,1014,3,5,186,7
2015-01-19,6,-0,0.0,8.7,1,1,0,06:07 AM,04:29 PM,07:19 AM,05:04 PM,-0,-2,2,-2,25,34,84,0.0,1012,6,9,268,15
2015-01-20,6,-1,0.0,7.0,1,1,0,06:59 AM,05:40 PM,07:18 AM,05:05 PM,-1,-0,2,-0,15,33,84,0.1,1015,6,10,289,8
2015-01-21,1,-3,1.4,3.7,1,1,3,07:45 AM,06:51 PM,07:18 AM,05:07 PM,-4,-3,-1,-3,10,68,78,1.6,1021,1,9,35,7
2015-01-22,3,-3,0.0,3.7,1,1,10,08:27 AM,08:04 PM,07:17 AM,05:08 PM,-2,-2,0,-2,13,62,88,0.0,1025,3,8,284,8
2015-01-23,3,-4,0.0,8.7,1,1,18,09:06 AM,09:16 PM,07:16 AM,05:09 PM,-1,0,2,0,10,27,81,0.6,1024,3,8,249,7
2015-01-24,2,0,0.0,3.7,1,1,25,09:44 AM,10:25 PM,07:16 AM,05:10 PM,1,-3,1,-3,25,80,97,0.0,1001,2,8,172,16
2015-01-25,7,-1,0.0,7.0,1,1,32,10:20 AM,11:34 PM,07:15 AM,05:11 PM,1,-2,2,-2,24,52,89,0.6,1009,7,10,216,15
2015-01-26,-1,-4,0.0,3.7,1,1,39,10:57 AM,No moonset,07:14 AM,05:12 PM,-4,-10,-3,-10,38,100,92,0.3,1011,-1,8,45,26
2015-01-27,-1,-7,0.0,3.8,1,1,47,11:36 AM,12:39 AM,07:13 AM,05:14 PM,-5,-10,-4,-10,29,97,91,0.0,1008,-1,10,248,19
2015-01-28,-1,-9,0.0,8.7,1,1,54,12:17 PM,01:42 AM,07:13 AM,05:15 PM,-7,-11,-5,-11,26,16,85,0.0,1020,-1,10,320,17
2015-01-29,-1,-10,0.0,5.4,1,1,61,01:02 PM,02:41 AM,07:12 AM,05:16 PM,-7,-7,-4,-7,15,55,79,0.5,1024,-1,10,192,9
2015-01-30,3,-7,0.0,3.8,1,1,69,01:50 PM,03:37 AM,07:11 AM,05:17 PM,-3,-6,-1,-6,31,90,85,0.1,1015,3,8,282,20
2015-01-31,-4,-10,0.0,7.1,1,1,72,02:41 PM,04:28 AM,07:10 AM,05:18 PM,-11,-14,-7,-14,33,19,75,0.0,1023,-4,10,303,23
2015-02-01,2,-7,0.0,5.4,1,1,86,03:35 PM,05:15 AM,07:09 AM,05:20 PM,-5,-5,-2,-5,14,59,78,0.0,1022,2,10,219,8
2015-02-02,2,-8,0.0,3.8,1,1,94,04:30 PM,05:57 AM,07:08 AM,05:21 PM,-2,-5,-0,-5,29,88,92,4.0,1004,2,7,203,18
2015-02-03,-4,-8,0.0,8.7,1,1,100,05:26 PM,06:34 AM,07:07 AM,05:22 PM,-10,-10,-5,-10,20,22,69,0.0,1025,-4,10,282,14
2015-02-04,5,-5,0.0,8.7,1,1,100,06:22 PM,07:08 AM,07:06 AM,05:23 PM,-4,-3,0,-3,21,39,71,0.0,1022,5,10,188,12
2015-02-05,2,-9,0.0,3.8,1,1,84,07:18 PM,07:40 AM,07:05 AM,05:25 PM,-6,-9,-2,-9,34,47,78,0.1,1018,2,8,314,23
2015-02-06,-2,-10,0.0,8.7,1,1,76,08:13 PM,08:10 AM,07:04 AM,05:26 PM,-12,-10,-5,-10,17,20,61,0.0,1024,-2,10,283,13
2015-02-07,4,-6,0.0,8.7,1,1,69,09:09 PM,08:39 AM,07:03 AM,05:27 PM,-5,-3,-0,-3,14,44,71,0.0,1020,4,10,205,8
2015-02-08,5,-1,0.0,7.1,1,1,61,10:05 PM,09:08 AM,07:02 AM,05:28 PM,-0,1,2,1,12,61,85,0.0,1012,5,9,75,7
2015-02-09,0,-3,0.0,3.9,1,1,53,11:01 PM,09:39 AM,07:01 AM,05:29 PM,-3,-7,-2,-7,27,100,92,0.4,1014,0,8,45,19
2015-02-10,2,-3,0.2,3.9,1,1,46,11:59 PM,10:11 AM,07:00 AM,05:31 PM,-3,-6,-1,-6,28,87,88,0.2,1017,2,9,62,19
2015-02-11,1,-5,0.0,8.7,1,1,38,No moonrise,10:47 AM,06:58 AM,05:32 PM,-5,-6,-2,-6,19,16,78,0.0,1017,1,10,53,13
2015-02-12,5,-6,0.0,7.1,1,1,31,12:57 AM,11:27 AM,06:57 AM,05:33 PM,-5,-5,-1,-5,25,41,73,0.0,1011,5,9,257,17
2015-02-13,-6,-12,0.0,8.7,1,1,23,01:56 AM,12:13 PM,06:56 AM,05:34 PM,-17,-16,-9,-16,26,30,52,0.0,1022,-6,10,300,20
2015-02-14,-1,-8,0.1,4.1,1,1,16,02:54 AM,01:07 PM,06:55 AM,05:35 PM,-10,-9,-4,-9,22,82,63,0.1,1009,-1,10,194,15
2015-02-15,-8,-15,0.0,4.1,1,1,8,03:51 AM,02:07 PM,06:53 AM,05:36 PM,-16,-22,-12,-22,47,93,72,0.0,1014,-8,10,308,34
2015-02-16,-9,-17,0.4,7.2,1,1,1,04:43 AM,03:13 PM,06:52 AM,05:38 PM,-17,-20,-12,-20,22,53,70,0.4,1024,-9,9,296,16
2015-02-17,-5,-11,0.2,5.6,1,1,0,05:32 AM,04:24 PM,06:51 AM,05:39 PM,-9,-12,-8,-12,12,71,92,0.3,1014,-5,6,134,8
2015-02-18,-2,-13,0.2,8.7,1,1,0,06:17 AM,05:37 PM,06:50 AM,05:40 PM,-8,-10,-6,-10,16,41,86,0.2,1012,-2,8,255,9
2015-02-19,-8,-15,0.0,4.1,1,1,0,06:58 AM,06:51 PM,06:48 AM,05:41 PM,-14,-20,-11,-20,40,59,80,0.0,1014,-8,10,290,26
2015-02-20,-10,-18,0.0,7.2,1,1,7,07:38 AM,08:04 PM,06:47 AM,05:42 PM,-17,-22,-14,-22,27,36,80,0.0,1028,-10,10,282,17
2015-02-21,0,-15,0.9,5.6,1,1,14,08:16 AM,09:16 PM,06:45 AM,05:43 PM,-8,-12,-7,-12,21,63,91,1.1,1029,0,8,188,13
2015-02-22,3,-3,0.0,4.1,1,1,22,08:55 AM,10:25 PM,06:44 AM,05:45 PM,1,-1,1,-1,10,91,99,0.0,1022,3,2,228,6
2015-02-23,-0,-13,0.0,7.2,1,1,29,09:35 AM,11:31 PM,06:43 AM,05:46 PM,-7,-11,-5,-11,27,42,86,0.1,1027,-0,10,290,18
2015-02-24,-7,-16,0.0,7.2,1,1,37,10:16 AM,No moonset,06:41 AM,05:47 PM,-12,-13,-9,-13,12,15,82,0.0,1023,-7,10,117,9
2015-02-25,1,-12,0.0,8.7,1,1,44,11:01 AM,12:34 AM,06:40 AM,05:48 PM,-6,-7,-4,-7,16,30,87,0.0,1013,1,8,269,10
2015-02-26,-2,-6,0.0,4.2,1,1,52,11:48 AM,01:32 AM,06:38 AM,05:49 PM,-5,-8,-4,-8,19,90,90,0.4,1016,-2,8,37,13
2015-02-27,-3,-8,0.1,5.7,1,1,60,12:38 PM,02:25 AM,06:37 AM,05:50 PM,-8,-10,-5,-10,18,72,85,0.2,1030,-3,9,245,12
2015-02-28,-3,-11,0.0,8.7,1,1,67,01:31 PM,03:13 AM,06:35 AM,05:51 PM,-10,-11,-7,-11,12,22,80,0.0,1042,-3,9,257,7
2015-03-01,-1,-10,0.1,4.2,1,1,72,02:25 PM,03:56 AM,06:34 AM,05:52 PM,-6,-7,-4,-7,9,83,87,0.4,1034,-1,6,194,6
2015-03-02,1,-4,0.0,7.2,1,1,79,03:21 PM,04:34 AM,06:32 AM,05:53 PM,-2,-5,-1,-5,25,52,93,0.0,1024,1,6,289,15
2015-03-03,0,-8,1.3,5.7,1,1,86,04:16 PM,05:10 AM,06:31 AM,05:54 PM,-5,-7,-3,-7,18,62,90,1.6,1026,0,8,193,11
2015-03-04,3,1,0.0,4.2,1,1,94,05:12 PM,05:42 AM,06:29 AM,05:56 PM,3,0,3,0,15,100,100,2.3,1012,3,3,239,8
2015-03-05,2,-7,0.0,4.2,1,1,100,06:07 PM,06:12 AM,06:28 AM,05:57 PM,-3,-8,-2,-8,24,90,96,0.0,1022,2,8,249,16
2015-03-06,-5,-14,0.0,8.7,1,1,100,07:03 PM,06:42 AM,06:26 AM,05:58 PM,-10,-12,-8,-12,13,10,86,0.0,1033,-5,10,271,9
2015-03-07,2,-12,0.0,8.7,1,1,84,07:59 PM,07:12 AM,06:25 AM,05:59 PM,-4,-7,-3,-7,21,33,90,0.0,1024,2,9,235,13
2015-03-08,8,-3,0.0,11.6,1,1,77,08:55 PM,07:42 AM,06:23 AM,06:00 PM,1,0,3,0,21,36,91,0.0,1020,8,7,263,11
2015-03-09,10,-0,0.0,11.6,1,1,70,09:52 PM,08:13 AM,06:22 AM,06:01 PM,3,3,5,3,16,38,90,0.1,1023,10,9,283,9
2015-03-10,10,1,0.0,8.8,1,1,63,10:49 PM,08:47 AM,06:20 AM,06:02 PM,1,3,6,3,18,47,74,0.8,1021,10,10,205,12
2015-03-11,11,4,0.0,8.8,1,1,55,11:47 PM,09:26 AM,06:19 AM,06:03 PM,4,5,7,5,18,60,78,0.1,1018,11,9,222,12
2015-03-12,10,3,0.0,7.4,1,1,48,No moonrise,10:09 AM,06:17 AM,06:04 PM,2,4,7,4,22,63,77,0.5,1016,10,10,197,15
2015-03-13,9,2,0.0,8.8,1,1,41,12:44 AM,10:57 AM,06:15 AM,06:05 PM,0,2,5,2,24,64,72,1.1,1016,9,9,199,16
2015-03-14,8,3,0.0,10.2,1,1,34,01:39 AM,11:53 AM,06:14 AM,06:06 PM,1,2,5,2,25,60,74,0.4,1014,8,9,184,17
2015-03-15,8,2,0.0,10.2,1,1,26,02:31 AM,12:54 PM,06:12 AM,06:07 PM,2,3,6,3,22,62,79,0.1,1013,8,9,202,14
2015-03-16,9,2,0.0,8.8,1,1,19,03:20 AM,02:00 PM,06:11 AM,06:08 PM,2,3,6,3,18,60,80,0.9,1017,9,9,194,12
2015-03-17,10,1,0.0,11.6,1,1,12,04:06 AM,03:10 PM,06:09 AM,06:09 PM,1,4,6,4,15,45,73,0.1,1021,10,9,204,11
2015-03-18,11,3,0.0,8.8,1,1,4,04:48 AM,04:22 PM,06:07 AM,06:10 PM,3,5,7,5,18,57,74,0.1,1019,11,9,183,12
2015-03-19,6,-1,0.0,11.6,1,1,0,05:28 AM,05:36 PM,06:06 AM,06:11 PM,-6,1,3,1,13,22,54,0.2,1026,6,10,177,9
2015-03-20,1,-0,2.1,6.0,1,1,0,06:07 AM,06:49 PM,06:04 AM,06:12 PM,-2,-3,1,-3,22,92,83,3.8,1024,1,9,80,14
2015-03-21,9,-1,0.0,8.8,1,1,3,06:46 AM,08:01 PM,06:03 AM,06:13 PM,1,1,4,1,17,62,84,0.7,1017,9,9,298,12
2015-03-22,5,-1,0.0,11.6,1,1,10,07:27 AM,09:12 PM,06:01 AM,06:14 PM,-1,-1,2,-1,22,14,79,0.0,1019,5,10,274,14
2015-03-23,4,-5,0.0,12.2,1,1,17,08:09 AM,10:18 PM,06:00 AM,06:15 PM,-7,-3,-0,-3,16,35,61,0.0,1025,4,10,138,11
2015-03-24,5,-3,0.0,11.8,1,1,24,08:54 AM,11:21 PM,05:58 AM,06:16 PM,-7,-1,2,-1,11,44,55,0.0,1028,5,10,148,8
2015-03-25,7,-3,0.0,9.2,1,1,32,09:42 AM,No moonset,05:56 AM,06:17 PM,-2,2,4,2,12,67,69,0.0,1027,7,8,164,8
2015-03-26,17,4,0.0,7.9,1,1,39,10:32 AM,12:17 AM,05:55 AM,06:18 PM,10,10,11,10,22,91,95,0.2,1011,17,5,198,13
2015-03-27,7,4,0.0,7.9,1,1,46,11:26 AM,01:09 AM,05:53 AM,06:19 PM,3,3,5,3,20,78,85,2.6,1008,7,10,301,14
2015-03-28,4,-4,0.0,10.6,1,1,54,12:20 PM,01:54 AM,05:52 AM,06:20 PM,-5,-4,1,-4,27,55,65,0.0,1014,4,9,331,20
2015-03-29,6,-4,0.0,12.7,1,1,61,01:15 PM,02:34 AM,05:50 AM,06:21 PM,-10,-3,1,-3,20,22,46,0.0,1024,6,10,293,13
2015-03-30,11,0,0.0,10.6,1,1,68,02:10 PM,03:11 AM,05:48 AM,06:22 PM,-0,3,6,3,27,65,64,0.5,1013,11,9,244,18
2015-03-31,13,2,0.0,11.9,1,1,72,03:06 PM,03:44 AM,05:47 AM,06:23 PM,3,4,7,4,19,47,78,2.2,1010,13,10,262,12
2015-04-01,10,-0,0.0,12.8,1,1,86,04:01 PM,04:15 AM,05:45 AM,06:24 PM,1,3,6,3,19,3,72,0.0,1019,10,10,324,13
2015-04-02,17,2,0.0,12.8,1,1,93,04:57 PM,04:44 AM,05:44 AM,06:25 PM,4,9,11,9,31,27,66,0.0,1021,17,10,204,20
2015-04-03,16,14,0.0,9.3,1,1,100,05:53 PM,05:14 AM,05:42 AM,06:26 PM,14,14,15,14,31,81,91,0.7,1010,16,8,210,18
2015-04-04,15,5,0.0,12.9,1,1,100,06:49 PM,05:44 AM,05:40 AM,06:27 PM,5,8,10,8,34,32,69,0.0,1013,15,10,295,24
2015-04-05,16,4,0.0,12.9,1,1,84,07:47 PM,06:15 AM,05:39 AM,06:28 PM,2,8,10,8,33,11,58,0.0,1023,16,10,231,20
2015-04-06,20,5,0.0,12.9,1,1,77,08:44 PM,06:49 AM,05:37 AM,06:29 PM,7,13,13,13,21,20,70,0.0,1024,20,10,179,13
2015-04-07,20,7,0.0,10.7,1,1,69,09:42 PM,07:26 AM,05:36 AM,06:30 PM,11,13,15,13,22,72,81,1.4,1022,20,10,158,14
2015-04-08,7,4,0.0,8.1,1,1,61,10:39 PM,08:07 AM,05:34 AM,06:31 PM,4,2,6,2,31,100,87,0.2,1025,7,9,66,21
2015-04-09,7,4,0.0,8.1,1,1,54,11:34 PM,08:54 AM,05:33 AM,06:32 PM,3,2,5,2,20,97,86,0.3,1025,7,9,73,15
2015-04-10,16,5,0.0,8.1,1,1,46,No moonrise,09:46 AM,05:31 AM,06:33 PM,8,9,10,9,17,83,91,1.6,1014,16,9,188,12
2015-04-11,15,7,0.0,13.1,1,1,39,12:26 AM,10:43 AM,05:29 AM,06:34 PM,6,10,12,10,25,14,71,0.0,1018,15,10,305,17
2015-04-12,17,3,0.0,13.1,1,1,31,01:15 AM,11:46 AM,05:28 AM,06:35 PM,5,13,13,13,12,18,61,0.0,1026,17,10,250,8
2015-04-13,16,8,0.0,12.0,1,1,24,02:00 AM,12:52 PM,05:26 AM,06:36 PM,6,11,12,11,18,54,69,0.1,1019,16,9,221,12
2015-04-14,17,8,0.0,12.0,1,1,16,02:41 AM,02:01 PM,05:25 AM,06:37 PM,8,12,13,12,19,49,71,0.3,1020,17,9,214,12
2015-04-15,15,9,0.0,10.7,1,1,9,03:21 AM,03:12 PM,05:23 AM,06:38 PM,7,10,12,10,22,61,77,1.1,1021,15,9,147,15
2015-04-16,13,9,0.0,9.5,1,1,1,04:00 AM,04:23 PM,05:22 AM,06:39 PM,5,9,11,9,25,72,68,0.0,1029,13,10,97,14
2015-04-17,21,12,0.0,10.8,1,1,0,04:38 AM,05:36 PM,05:20 AM,06:40 PM,14,16,17,16,17,64,84,1.7,1018,21,10,223,11
2015-04-18,25,12,0.0,13.2,1,1,0,05:17 AM,06:47 PM,05:19 AM,06:42 PM,12,19,19,19,16,9,64,0.0,1015,25,10,121,10
2015-04-19,16,9,0.0,13.3,1,1,0,05:58 AM,07:56 PM,05:17 AM,06:43 PM,5,10,12,10,30,25,63,0.1,1021,16,10,85,20
2015-04-20,22,10,0.0,9.5,1,1,6,06:42 AM,09:03 PM,05:16 AM,06:44 PM,14,15,17,15,30,73,88,5.8,1006,22,10,155,19
2015-04-21,16,11,0.0,13.3,1,1,14,07:30 AM,10:04 PM,05:15 AM,06:45 PM,9,14,14,14,23,29,71,1.0,1006,16,10,261,16
2015-04-22,20,7,0.0,13.3,1,1,21,08:21 AM,10:59 PM,05:13 AM,06:46 PM,7,11,13,11,28,25,72,0.0,1006,20,10,239,17
2015-04-23,10,3,0.0,13.3,1,1,29,09:15 AM,11:49 PM,05:12 AM,06:47 PM,0,4,7,4,27,34,64,0.3,1010,10,10,290,19
2015-04-24,11,2,0.0,13.4,1,1,36,10:10 AM,No moonset,05:10 AM,06:48 PM,-2,3,6,3,26,20,57,0.0,1013,11,10,268,18
2015-04-25,13,-0,0.0,12.1,1,1,44,11:06 AM,12:32 AM,05:09 AM,06:49 PM,-0,6,8,6,15,34,58,0.0,1011,13,10,275,10
2015-04-26,14,5,0.0,9.6,1,1,52,12:02 PM,01:10 AM,05:08 AM,06:50 PM,3,9,10,9,13,77,64,0.1,1006,14,10,156,8
2015-04-27,14,5,0.0,13.5,1,1,59,12:58 PM,01:45 AM,05:06 AM,06:51 PM,5,10,11,10,19,22,67,0.4,1008,14,10,308,13
2015-04-28,19,10,0.0,12.1,1,1,67,01:54 PM,02:16 AM,05:05 AM,06:52 PM,9,14,15,14,18,50,73,1.0,1015,19,9,204,12
2015-04-29,22,10,0.0,13.5,1,1,74,02:49 PM,02:46 AM,05:04 AM,06:53 PM,10,17,18,17,18,14,66,0.0,1007,22,10,291,11
2015-04-30,18,9,0.0,13.3,1,1,82,03:45 PM,03:16 AM,05:02 AM,06:54 PM,9,12,13,12,21,51,76,0.0,1008,18,10,96,15
2015-05-01,15,8,0.0,10.9,1,1,86,04:41 PM,03:46 AM,05:01 AM,06:55 PM,7,10,12,10,16,72,72,0.0,1014,15,10,81,12
2015-05-02,20,5,0.0,13.6,1,1,93,05:39 PM,04:16 AM,05:00 AM,06:56 PM,8,13,13,13,12,35,73,1.0,1016,20,10,120,7
2015-05-03,25,10,0.0,14.0,1,1,100,06:37 PM,04:49 AM,04:59 AM,06:57 PM,10,18,18,18,11,12,63,0.0,1019,25,10,139,7
2015-05-04,27,11,0.0,14.0,1,1,100,07:36 PM,05:26 AM,04:57 AM,06:58 PM,11,20,20,20,24,9,59,0.0,1022,27,10,209,14
2015-05-05,27,16,0.0,11.1,1,1,85,08:33 PM,06:06 AM,04:56 AM,06:59 PM,15,22,22,22,17,46,69,0.5,1023,27,10,264,10
2015-05-06,23,15,0.0,13.4,1,1,78,09:30 PM,06:51 AM,04:55 AM,07:00 PM,13,19,20,19,16,44,70,0.5,1024,23,10,105,12
2015-05-07,25,12,0.0,12.3,1,1,70,10:24 PM,07:42 AM,04:54 AM,07:01 PM,12,19,19,19,11,43,68,0.0,1022,25,10,117,8
2015-05-08,27,11,0.0,14.5,1,1,63,11:14 PM,08:38 AM,04:53 AM,07:02 PM,16,22,22,22,11,4,75,0.0,1021,27,9,192,8
2015-05-09,23,12,0.0,10.2,1,1,56,11:59 PM,09:39 AM,04:52 AM,07:03 PM,16,18,19,18,13,76,89,0.3,1024,23,7,123,8
2015-05-10,27,16,0.0,14.5,1,1,49,No moonrise,10:43 AM,04:50 AM,07:04 PM,18,22,23,22,15,43,81,0.2,1022,27,8,184,10
2015-05-11,28,17,0.0,13.4,1,1,41,12:41 AM,11:50 AM,04:49 AM,07:05 PM,19,22,23,22,16,45,82,0.0,1018,28,7,171,11
2015-05-12,29,17,0.0,14.5,1,1,34,01:20 AM,12:57 PM,04:48 AM,07:06 PM,17,24,24,24,27,27,69,0.1,1012,29,8,266,17
2015-05-13,18,11,0.0,12.4,1,1,27,01:57 AM,02:06 PM,04:47 AM,07:07 PM,8,15,16,15,23,32,60,0.0,1020,18,10,323,16
2015-05-14,21,8,0.0,14.5,1,1,19,02:34 AM,03:16 PM,04:46 AM,07:08 PM,6,15,16,15,16,5,56,0.0,1028,21,10,205,10
2015-05-15,22,9,0.0,14.5,1,1,12,03:12 AM,04:25 PM,04:45 AM,07:09 PM,9,16,17,16,18,40,67,0.0,1025,22,10,200,12
2015-05-16,28,13,0.0,13.4,1,1,5,03:51 AM,05:35 PM,04:45 AM,07:10 PM,17,21,22,21,16,43,78,0.2,1021,28,8,210,10
2015-05-17,26,18,0.0,14.5,1,1,0,04:32 AM,06:42 PM,04:44 AM,07:11 PM,19,23,24,23,10,44,84,1.5,1020,26,8,258,6
2015-05-18,27,17,0.0,12.4,1,1,0,05:18 AM,07:47 PM,04:43 AM,07:12 PM,18,22,23,22,15,51,81,1.5,1019,27,8,165,11
2015-05-19,27,16,0.0,12.4,1,1,2,06:08 AM,08:46 PM,04:42 AM,07:12 PM,18,21,22,21,11,64,82,1.1,1013,27,10,172,7
2015-05-20,19,11,0.0,14.5,1,1,9,07:01 AM,09:39 PM,04:41 AM,07:13 PM,9,15,16,15,23,16,65,0.0,1014,19,10,324,15
2015-05-21,12,10,0.0,11.3,1,1,17,07:56 AM,10:26 PM,04:40 AM,07:14 PM,8,11,11,11,9,62,79,0.0,1015,12,9,144,6
2015-05-22,23,8,0.0,14.5,1,1,24,08:53 AM,11:07 PM,04:40 AM,07:15 PM,8,15,16,15,28,13,62,0.0,1016,23,9,294,18
2015-05-23,20,8,0.0,14.5,1,1,31,09:51 AM,11:44 PM,04:39 AM,07:16 PM,4,14,15,14,15,9,53,0.0,1029,20,10,293,10
2015-05-24,25,9,0.0,14.5,1,1,39,10:47 AM,No moonset,04:38 AM,07:17 PM,11,19,19,19,17,7,63,0.0,1027,25,10,220,11
2015-05-25,28,14,0.0,14.5,1,1,46,11:44 AM,12:17 AM,04:38 AM,07:18 PM,15,22,22,22,25,18,71,0.0,1024,28,9,202,17
2015-05-26,28,16,0.0,13.5,1,1,53,12:39 PM,12:48 AM,04:37 AM,07:19 PM,17,24,24,23,25,24,73,0.0,1022,28,10,200,17
2015-05-27,30,19,0.0,14.5,1,1,60,01:35 PM,01:18 AM,04:36 AM,07:19 PM,20,26,26,24,28,37,80,6.7,1021,30,9,201,18
2015-05-28,30,19,0.0,14.5,1,1,68,02:31 PM,01:47 AM,04:36 AM,07:20 PM,20,26,26,24,12,33,79,0.8,1021,30,8,193,8
2015-05-29,29,17,0.0,14.5,1,1,75,03:28 PM,02:16 AM,04:35 AM,07:21 PM,18,23,24,23,19,12,73,1.7,1024,29,10,113,12
2015-05-30,29,17,0.0,14.5,1,1,82,04:25 PM,02:48 AM,04:35 AM,07:22 PM,19,25,25,23,23,13,78,1.2,1021,29,8,190,16
2015-05-31,31,18,0.0,14.5,1,1,86,05:25 PM,03:23 AM,04:34 AM,07:22 PM,19,25,25,24,21,12,74,0.5,1017,31,10,194,14
2015-06-01,22,14,0.0,11.4,1,1,100,06:24 PM,04:02 AM,04:34 AM,07:23 PM,18,19,20,19,17,78,91,0.6,1017,22,8,80,12
2015-06-02,13,11,0.0,9.3,1,1,100,07:22 PM,04:45 AM,04:33 AM,07:24 PM,11,11,12,11,20,100,94,1.3,1019,13,8,44,14
2015-06-03,19,12,0.0,10.4,1,1,85,08:18 PM,05:35 AM,04:33 AM,07:25 PM,11,14,15,14,18,93,78,1.0,1022,19,9,76,13
2015-06-04,18,12,0.0,9.3,1,1,77,09:11 PM,06:30 AM,04:33 AM,07:25 PM,11,14,14,14,20,97,80,0.5,1023,18,9,68,14
2015-06-05,22,12,0.0,9.3,1,1,69,09:59 PM,07:31 AM,04:32 AM,07:26 PM,15,17,18,17,13,95,87,0.4,1017,22,8,74,9
2015-06-06,24,15,0.0,13.5,1,1,62,10:42 PM,08:35 AM,04:32 AM,07:27 PM,16,20,20,20,16,41,81,0.2,1014,24,8,129,11
2015-06-07,24,11,0.0,14.5,1,1,54,11:23 PM,09:42 AM,04:32 AM,07:27 PM,13,18,19,18,18,38,74,0.0,1021,24,8,140,12
2015-06-08,28,15,0.0,14.5,1,1,47,12:00 AM,10:49 AM,04:32 AM,07:28 PM,17,21,23,21,28,36,74,0.0,1013,28,10,191,19
2015-06-09,28,19,0.0,13.5,1,1,39,No moonrise,11:57 AM,04:31 AM,07:28 PM,17,24,24,23,23,36,72,0.0,1007,28,10,249,16
2015-06-10,28,16,0.0,14.5,1,1,32,12:36 AM,01:05 PM,04:31 AM,07:29 PM,17,24,24,24,15,8,69,0.0,1012,28,10,219,9
2015-06-11,32,19,0.0,14.5,1,1,24,01:12 AM,02:13 PM,04:31 AM,07:29 PM,18,27,27,26,21,12,65,0.0,1013,32,10,223,13
2015-06-12,32,20,0.0,14.5,1,1,17,01:49 AM,03:21 PM,04:31 AM,07:30 PM,22,32,32,29,18,4,71,0.0,1013,32,9,209,13
2015-06-13,29,21,0.0,14.5,1,1,9,02:28 AM,04:27 PM,04:31 AM,07:30 PM,19,28,28,26,16,14,68,0.0,1014,29,10,241,11
