date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-01-13,0,-7,0.0,8.7,2,2,40,12:26 AM,11:55 AM,07:25 AM,05:19 PM,-12,-9,-4,-9,16,19,57,0.0,1035,0,10,45,11
2015-01-14,5,-5,0.0,8.7,2,2,33,01:23 AM,12:30 PM,07:25 AM,05:20 PM,-15,-2,-1,-2,5,45,35,0.1,1029,5,10,197,3
2015-01-15,7,-1,0.0,8.7,2,2,26,02:21 AM,01:11 PM,07:25 AM,05:21 PM,-4,-1,1,-1,10,30,73,0.1,1025,7,9,280,6
2015-01-16,11,-3,0.0,8.7,2,2,19,03:21 AM,01:57 PM,07:24 AM,05:22 PM,0,2,3,2,13,0,82,0.0,1023,11,8,235,7
2015-01-17,13,2,0.0,7.0,3,3,11,04:20 AM,02:49 PM,07:24 AM,05:23 PM,2,4,6,4,21,18,78,0.0,1016,13,10,234,12
2015-01-18,14,1,0.0,8.7,3,3,4,05:20 AM,03:48 PM,07:24 AM,05:24 PM,0,4,7,4,21,9,64,0.0,1019,14,10,248,12
2015-01-19,17,5,0.0,7.1,3,3,0,06:15 AM,04:52 PM,07:23 AM,05:25 PM,3,8,10,8,17,27,67,0.0,1015,17,10,254,9
2015-01-20,10,3,0.0,7.1,3,3,0,07:07 AM,06:01 PM,07:23 AM,05:26 PM,2,4,6,4,14,39,78,0.9,1018,10,8,319,8
2015-01-21,10,1,0.0,8.7,2,2,3,07:55 AM,07:12 PM,07:22 AM,05:27 PM,1,3,4,3,14,33,79,0.0,1024,10,7,303,8
2015-01-22,7,2,0.0,5.4,1,1,10,08:38 AM,08:22 PM,07:22 AM,05:28 PM,-1,3,4,3,8,79,70,0.1,1030,7,10,38,5
2015-01-23,6,-1,0.0,8.7,2,2,18,09:20 AM,09:32 PM,07:21 AM,05:29 PM,-3,-1,1,-1,10,23,77,0.0,1023,6,9,168,6
2015-01-24,12,-1,0.0,8.7,2,2,25,09:58 AM,10:40 PM,07:21 AM,05:30 PM,0,1,4,1,20,20,75,0.0,1016,12,10,257,11
2015-01-25,7,3,0.0,3.8,2,2,32,10:37 AM,11:46 PM,07:20 AM,05:31 PM,3,2,6,2,27,92,79,0.7,1010,7,9,293,18
2015-01-26,12,-2,0.0,8.7,2,2,39,11:16 AM,No moonset,07:19 AM,05:32 PM,1,2,4,2,16,19,81,0.0,1018,12,8,281,10
2015-01-27,14,3,0.0,8.7,3,3,47,11:56 AM,12:50 AM,07:19 AM,05:33 PM,3,6,7,6,11,2,76,0.0,1020,14,10,273,6
2015-01-28,16,4,0.0,8.7,3,3,54,12:39 PM,01:51 AM,07:18 AM,05:34 PM,6,7,9,7,24,10,83,0.0,1018,16,10,150,14
2015-01-29,14,2,0.0,8.7,3,3,61,01:25 PM,02:50 AM,07:17 AM,05:36 PM,3,5,8,5,25,23,72,0.0,1023,14,10,308,16
2015-01-30,9,-3,0.0,8.7,2,2,69,02:13 PM,03:45 AM,07:17 AM,05:37 PM,-5,1,2,1,8,47,68,0.0,1033,9,7,192,5
2015-01-31,7,3,0.0,3.8,1,1,72,03:04 PM,04:36 AM,07:16 AM,05:38 PM,-3,2,4,2,16,95,62,0.0,1024,7,10,131,10
2015-02-01,8,-5,0.0,3.8,1,1,86,03:57 PM,05:23 AM,07:15 AM,05:39 PM,1,-1,3,-1,23,99,87,5.5,1012,8,8,247,16
2015-02-02,2,-7,0.0,8.7,1,1,94,04:51 PM,06:05 AM,07:14 AM,05:40 PM,-13,-8,-4,-8,15,39,52,0.0,1027,2,10,288,11
2015-02-03,10,-4,0.0,8.7,1,1,100,05:46 PM,06:43 AM,07:13 AM,05:41 PM,-9,-2,1,-2,16,2,51,0.0,1024,10,10,218,9
2015-02-04,10,-3,0.6,5.5,1,1,100,06:41 PM,07:19 AM,07:13 AM,05:42 PM,-1,-1,1,-1,16,48,86,0.7,1022,10,6,194,10
2015-02-05,3,-8,0.0,8.7,1,1,84,07:35 PM,07:51 AM,07:12 AM,05:43 PM,-11,-7,-3,-7,12,18,57,0.0,1032,3,10,88,8
2015-02-06,12,-3,0.0,8.7,1,1,76,08:29 PM,08:22 AM,07:11 AM,05:44 PM,-3,0,3,0,15,12,69,0.0,1025,12,8,207,9
2015-02-07,18,2,0.0,8.7,1,1,69,09:24 PM,08:53 AM,07:10 AM,05:45 PM,5,7,8,7,18,14,82,0.0,1014,18,6,199,10
2015-02-08,18,10,0.0,7.1,1,1,61,10:18 PM,09:24 AM,07:09 AM,05:46 PM,10,11,12,11,21,42,86,0.0,1010,18,9,265,13
2015-02-09,9,2,0.0,7.1,1,1,53,11:13 PM,09:56 AM,07:08 AM,05:47 PM,3,4,6,4,15,30,83,0.0,1020,9,8,260,10
2015-02-10,10,-2,0.0,8.7,1,1,46,No moonrise,10:29 AM,07:07 AM,05:48 PM,-1,0,3,0,14,12,79,0.0,1020,10,10,110,9
2015-02-11,9,-0,0.0,8.7,1,1,38,12:09 AM,11:07 AM,07:06 AM,05:49 PM,-0,2,4,2,15,9,78,0.0,1023,9,9,296,10
2015-02-12,1,-4,0.0,8.7,1,1,31,01:07 AM,11:49 AM,07:05 AM,05:50 PM,-13,-6,-2,-6,15,27,47,0.0,1032,1,10,187,11
2015-02-13,9,-5,0.0,8.7,1,1,23,02:04 AM,12:36 PM,07:04 AM,05:51 PM,-11,-2,0,-2,12,37,48,0.0,1026,9,10,200,8
2015-02-14,15,-1,0.0,8.7,1,1,16,03:02 AM,01:30 PM,07:02 AM,05:52 PM,-1,2,5,2,21,11,67,0.0,1023,15,10,175,13
2015-02-15,1,-6,0.3,8.7,1,1,8,03:58 AM,02:30 PM,07:01 AM,05:53 PM,-16,-9,-4,-9,20,40,40,0.3,1027,1,10,99,16
2015-02-16,-4,-9,4.3,4.0,1,1,1,04:51 AM,03:36 PM,07:00 AM,05:54 PM,-8,-11,-7,-11,13,94,89,5.1,1022,-4,8,197,10
2015-02-17,2,-13,0.3,5.6,1,1,0,05:42 AM,04:45 PM,06:59 AM,05:55 PM,-6,-8,-5,-8,14,49,94,0.3,1021,2,5,265,9
2015-02-18,-4,-12,0.0,8.7,1,1,0,06:27 AM,05:57 PM,06:58 AM,05:56 PM,-10,-14,-8,-14,23,15,83,0.0,1027,-4,10,312,15
2015-02-19,-2,-15,0.0,7.2,1,1,0,07:11 AM,07:09 PM,06:57 AM,05:57 PM,-13,-12,-9,-12,9,30,77,0.0,1032,-2,9,157,6
2015-02-20,0,-9,0.0,4.1,1,1,7,07:52 AM,08:19 PM,06:55 AM,05:58 PM,-5,-8,-3,-8,19,85,89,0.5,1020,0,8,130,13
2015-02-21,7,0,0.0,7.2,1,1,14,08:32 AM,09:29 PM,06:54 AM,05:59 PM,2,1,3,1,10,88,96,0.1,1015,7,3,113,7
2015-02-22,1,-5,0.6,5.7,1,1,22,09:12 AM,10:36 PM,06:53 AM,06:00 PM,-2,-6,-2,-6,16,100,94,0.7,1031,1,5,17,12
2015-02-23,-2,-10,0.0,7.2,1,1,29,09:54 AM,11:42 PM,06:52 AM,06:01 PM,-9,-10,-6,-10,13,86,78,0.0,1038,-2,10,34,10
2015-02-24,4,-7,0.0,11.5,1,1,37,10:37 AM,No moonset,06:50 AM,06:02 PM,-9,-6,-3,-6,12,13,66,0.0,1023,4,10,265,8
2015-02-25,7,-5,0.0,11.5,1,1,44,11:23 AM,12:42 AM,06:49 AM,06:03 PM,-5,-1,-1,-1,7,18,76,0.0,1013,7,10,180,4
2015-02-26,-2,-7,0.0,7.2,1,1,52,12:11 PM,01:40 AM,06:48 AM,06:04 PM,-10,-10,-4,-10,20,66,68,0.0,1025,-2,10,337,15
2015-02-27,-4,-12,0.1,7.2,1,1,60,01:01 PM,02:32 AM,06:46 AM,06:05 PM,-16,-12,-8,-12,10,58,53,0.2,1037,-4,9,52,8
2015-02-28,-4,-7,2.5,5.8,1,1,67,01:54 PM,03:21 AM,06:45 AM,06:06 PM,-8,-10,-6,-10,13,100,86,2.9,1034,-4,7,112,10
2015-03-01,2,-3,0.0,5.8,1,1,72,02:47 PM,04:04 AM,06:44 AM,06:07 PM,-1,-3,-1,-3,7,96,98,0.0,1030,2,0,268,5
2015-03-02,3,-7,0.0,7.3,1,1,79,03:41 PM,04:43 AM,06:42 AM,06:08 PM,-3,-5,-2,-5,15,60,94,0.0,1031,3,6,86,9
2015-03-03,13,0,0.0,5.8,1,1,86,04:35 PM,05:20 AM,06:41 AM,06:09 PM,6,5,7,5,21,100,97,0.3,1014,13,5,192,11
2015-03-04,4,-6,5.0,5.9,1,1,94,05:30 PM,05:53 AM,06:40 AM,06:10 PM,-2,-6,-2,-6,18,100,98,7.3,1021,4,5,10,13
2015-03-05,-1,-10,0.0,11.6,1,1,100,06:23 PM,06:25 AM,06:38 AM,06:11 PM,-8,-10,-7,-10,12,17,92,0.0,1035,-1,6,271,8
2015-03-06,6,-7,0.0,10.2,1,1,100,07:18 PM,06:56 AM,06:37 AM,06:12 PM,-2,-4,-1,-4,16,16,93,0.0,1033,6,5,207,10
2015-03-07,14,0,0.0,11.6,1,1,84,08:12 PM,07:27 AM,06:35 AM,06:13 PM,3,3,6,3,19,9,86,0.0,1027,14,7,239,11
2015-03-08,13,3,0.0,8.8,1,1,77,09:07 PM,07:58 AM,06:34 AM,06:14 PM,4,6,7,6,14,51,84,0.0,1022,13,9,202,8
2015-03-09,11,5,0.0,5.9,1,1,70,10:03 PM,08:31 AM,06:33 AM,06:15 PM,6,6,7,6,10,97,94,7.1,1020,11,5,137,7
2015-03-10,15,6,0.0,8.8,1,1,63,10:59 PM,09:07 AM,06:31 AM,06:15 PM,6,8,9,8,19,70,81,6.4,1018,15,8,162,13
2015-03-11,11,3,0.0,8.8,1,1,55,11:56 PM,09:47 AM,06:30 AM,06:16 PM,3,4,7,4,21,61,76,1.9,1018,11,9,170,14
2015-03-12,13,3,0.0,8.8,1,1,48,No moonrise,10:30 AM,06:28 AM,06:17 PM,2,5,7,5,22,60,73,0.5,1019,13,9,212,14
2015-03-13,13,4,0.0,8.8,1,1,41,12:51 AM,11:20 AM,06:27 AM,06:18 PM,3,6,8,6,19,60,74,2.4,1019,13,9,208,12
2015-03-14,14,5,0.0,10.2,1,1,34,01:47 AM,12:15 PM,06:25 AM,06:19 PM,5,7,9,7,19,60,77,1.3,1017,14,9,200,12
2015-03-15,16,7,0.0,8.8,1,1,26,02:39 AM,01:16 PM,06:24 AM,06:20 PM,7,9,11,9,20,54,78,2.1,1017,16,9,214,12
2015-03-16,15,7,0.0,8.8,1,1,19,03:29 AM,02:21 PM,06:22 AM,06:21 PM,7,9,10,9,20,60,79,2.8,1018,15,9,175,13
2015-03-17,16,7,0.0,8.8,1,1,12,04:15 AM,03:31 PM,06:21 AM,06:22 PM,7,9,11,9,22,65,79,2.3,1017,16,8,203,13
2015-03-18,16,8,0.0,8.8,1,1,4,04:59 AM,04:41 PM,06:20 AM,06:23 PM,8,10,11,10,21,62,81,5.2,1015,16,8,174,13
2015-03-19,11,4,0.0,6.0,1,1,0,05:41 AM,05:53 PM,06:18 AM,06:23 PM,6,6,7,6,9,95,90,3.1,1018,11,6,104,5
2015-03-20,17,4,0.0,8.8,1,1,0,06:22 AM,07:04 PM,06:17 AM,06:24 PM,6,9,9,9,7,57,81,0.4,1022,17,7,320,5
2015-03-21,20,4,0.0,7.4,1,1,3,07:03 AM,08:14 PM,06:15 AM,06:25 PM,5,11,12,11,8,65,68,0.0,1021,20,10,238,4
2015-03-22,18,8,0.0,8.8,1,1,10,07:45 AM,09:23 PM,06:14 AM,06:26 PM,7,12,12,12,7,55,75,0.0,1017,18,10,162,4
2015-03-23,19,6,0.0,8.8,1,1,17,08:29 AM,10:28 PM,06:12 AM,06:27 PM,10,12,13,12,11,33,83,0.0,1018,19,6,209,6
2015-03-24,21,11,0.0,10.2,1,1,24,09:16 AM,11:29 PM,06:11 AM,06:28 PM,13,14,15,14,22,37,88,0.0,1013,21,7,176,13
2015-03-25,22,6,0.0,7.5,1,1,32,10:04 AM,No moonset,06:09 AM,06:29 PM,11,14,14,14,14,58,86,32.9,1013,22,7,196,9
2015-03-26,11,2,0.0,11.6,1,1,39,10:55 AM,12:25 AM,06:08 AM,06:30 PM,4,5,7,5,18,43,83,4.8,1018,11,10,221,13
2015-03-27,8,3,0.0,10.2,1,1,46,11:48 AM,01:16 AM,06:06 AM,06:30 PM,1,3,5,3,13,62,76,0.6,1021,8,9,168,9
2015-03-28,8,0,0.0,7.5,1,1,54,12:41 PM,02:02 AM,06:05 AM,06:31 PM,1,2,5,2,16,65,78,0.0,1023,8,10,126,11
2015-03-29,19,1,0.0,8.9,1,1,61,01:36 PM,02:43 AM,06:04 AM,06:32 PM,5,7,9,7,19,30,79,0.0,1019,19,10,210,12
2015-03-30,20,2,0.0,11.6,1,1,68,02:30 PM,03:20 AM,06:02 AM,06:33 PM,5,10,11,10,12,2,74,0.0,1021,20,8,196,7
2015-03-31,25,11,0.0,11.6,1,1,72,03:24 PM,03:54 AM,06:01 AM,06:34 PM,14,17,17,17,13,32,86,1.3,1014,25,7,248,8
2015-04-01,20,13,0.0,10.6,4,4,86,04:18 PM,04:26 AM,05:59 AM,06:35 PM,15,16,16,16,22,49,94,8.4,1012,20,6,131,12
2015-04-02,21,15,0.0,9.3,4,4,93,05:12 PM,04:58 AM,05:58 AM,06:36 PM,16,18,18,18,20,54,91,2.2,1009,21,8,202,11
2015-04-03,18,7,0.0,10.6,4,4,100,06:07 PM,05:29 AM,05:56 AM,06:37 PM,10,12,13,12,20,70,83,2.3,1016,18,8,290,13
2015-04-04,15,-1,0.0,12.8,3,3,100,07:02 PM,06:00 AM,05:55 AM,06:37 PM,-1,6,7,6,12,4,59,0.0,1028,15,10,163,7
2015-04-05,10,3,0.0,10.6,2,2,84,07:58 PM,06:33 AM,05:54 AM,06:38 PM,4,5,7,5,16,44,80,0.9,1020,10,10,161,10
2015-04-06,21,8,0.0,8.0,3,3,77,08:54 PM,07:08 AM,05:52 AM,06:39 PM,13,14,15,14,17,83,88,0.2,1013,21,7,170,11
2015-04-07,24,15,0.0,10.6,4,4,69,09:51 PM,07:47 AM,05:51 AM,06:40 PM,18,20,20,20,18,50,90,1.1,1012,24,6,178,10
2015-04-08,27,17,0.0,10.6,5,5,61,10:47 PM,08:29 AM,05:49 AM,06:41 PM,18,21,22,21,20,63,83,0.4,1011,27,6,197,13
2015-04-09,24,11,0.0,10.7,4,4,54,11:42 PM,09:17 AM,05:48 AM,06:42 PM,16,18,19,18,26,46,86,11.0,1009,24,7,225,15
2015-04-10,19,4,0.0,13.0,4,4,46,No moonrise,10:09 AM,05:47 AM,06:43 PM,3,10,11,10,14,0,62,0.0,1021,19,10,281,9
2015-04-11,22,8,0.0,13.0,4,4,39,12:33 AM,11:06 AM,05:45 AM,06:44 PM,8,14,14,14,14,26,70,0.0,1021,22,10,115,9
2015-04-12,24,10,0.0,13.0,5,5,31,01:23 AM,12:08 PM,05:44 AM,06:44 PM,12,16,17,16,19,33,76,0.0,1015,24,9,151,12
2015-04-13,19,10,0.0,13.0,3,3,24,02:09 AM,01:13 PM,05:42 AM,06:45 PM,10,13,14,13,21,60,78,2.5,1014,19,8,196,13
2015-04-14,18,9,0.0,12.0,4,4,16,02:52 AM,02:20 PM,05:41 AM,06:46 PM,8,12,13,12,24,53,73,0.4,1015,18,9,214,15
2015-04-15,18,8,0.0,12.0,4,4,9,03:34 AM,03:30 PM,05:40 AM,06:47 PM,7,11,12,11,24,58,73,2.5,1015,18,9,199,15
2015-04-16,19,8,0.0,10.7,3,3,1,04:13 AM,04:39 PM,05:38 AM,06:48 PM,11,12,12,12,8,66,95,0.0,1016,19,3,109,4
2015-04-17,25,12,0.0,13.1,5,5,0,04:53 AM,05:49 PM,05:37 AM,06:49 PM,14,18,18,18,11,30,81,1.3,1016,25,6,140,7
2015-04-18,21,15,0.0,12.0,4,4,0,05:35 AM,06:59 PM,05:36 AM,06:50 PM,15,17,17,17,10,66,90,3.4,1013,21,8,150,6
2015-04-19,22,12,0.0,12.0,4,4,0,06:17 AM,08:07 PM,05:34 AM,06:51 PM,12,16,17,16,15,70,83,6.7,1005,22,5,279,10
2015-04-20,15,6,0.0,13.2,4,4,6,07:04 AM,09:12 PM,05:33 AM,06:51 PM,3,9,10,9,23,22,66,0.0,1011,15,10,296,16
2015-04-21,20,6,0.0,13.2,4,4,14,07:52 AM,10:12 PM,05:32 AM,06:52 PM,6,12,13,12,24,15,67,1.4,1013,20,10,241,14
2015-04-22,16,8,0.0,13.2,4,4,21,08:44 AM,11:07 PM,05:31 AM,06:53 PM,7,11,12,11,14,19,74,3.1,1015,16,10,210,8
2015-04-23,17,5,0.0,12.0,4,4,29,09:38 AM,11:56 PM,05:29 AM,06:54 PM,3,9,10,9,14,44,60,0.0,1018,17,10,108,9
2015-04-24,20,10,0.0,12.0,4,4,36,10:32 AM,No moonset,05:28 AM,06:55 PM,11,14,15,14,21,62,79,2.6,1012,20,10,158,13
2015-04-25,25,14,0.0,13.3,5,5,44,11:28 AM,12:40 AM,05:27 AM,06:56 PM,13,18,18,18,25,33,74,0.0,1002,25,8,248,17
2015-04-26,15,10,0.0,9.6,3,3,52,12:22 PM,01:19 AM,05:26 AM,06:57 PM,10,12,13,12,13,76,85,0.0,1010,15,6,91,9
2015-04-27,16,9,0.0,13.3,4,4,59,01:17 PM,01:55 AM,05:24 AM,06:58 PM,5,12,13,12,19,25,63,0.0,1016,16,10,131,13
2015-04-28,21,10,0.0,12.0,5,5,67,02:11 PM,02:27 AM,05:23 AM,06:59 PM,9,14,15,14,20,53,73,1.2,1013,21,9,200,12
2015-04-29,22,8,0.0,13.4,4,4,74,03:05 PM,02:59 AM,05:22 AM,06:59 PM,8,14,15,14,13,21,69,0.0,1014,22,10,330,8
2015-04-30,23,9,0.0,13.8,5,5,82,03:59 PM,03:30 AM,05:21 AM,07:00 PM,8,15,16,15,14,10,65,0.0,1014,23,10,289,9
2015-05-01,23,8,0.0,13.8,1,1,86,04:54 PM,04:01 AM,05:20 AM,07:01 PM,7,14,15,14,12,3,64,0.0,1019,23,10,117,7
2015-05-02,25,8,0.0,13.8,1,1,93,05:50 PM,04:33 AM,05:19 AM,07:02 PM,9,16,17,16,14,15,63,0.0,1018,25,10,178,8
2015-05-03,28,12,0.0,13.9,1,1,100,06:47 PM,05:08 AM,05:17 AM,07:03 PM,12,19,20,19,19,11,65,0.0,1015,28,10,188,12
2015-05-04,28,14,0.0,13.3,1,1,100,07:45 PM,05:46 AM,05:16 AM,07:04 PM,15,20,21,20,18,35,73,0.2,1018,28,10,180,11
2015-05-05,24,14,0.0,13.9,1,1,85,08:42 PM,06:27 AM,05:15 AM,07:05 PM,16,19,20,19,17,18,82,4.8,1019,24,9,161,10
2015-05-06,26,16,0.0,12.2,1,1,78,09:38 PM,07:14 AM,05:14 AM,07:06 PM,15,20,21,20,21,43,76,0.8,1016,26,9,159,12
2015-05-07,24,16,0.0,13.3,1,1,70,10:31 PM,08:05 AM,05:13 AM,07:06 PM,17,20,21,20,17,39,84,1.8,1014,24,9,178,10
2015-05-08,27,17,0.0,12.2,1,1,63,11:22 PM,09:01 AM,05:12 AM,07:07 PM,17,21,22,21,11,52,82,3.9,1014,27,6,188,7
2015-05-09,24,18,0.0,12.2,1,1,56,No moonrise,10:01 AM,05:11 AM,07:08 PM,19,20,21,20,13,62,92,9.3,1014,24,7,167,8
2015-05-10,24,17,0.0,9.9,1,1,49,12:08 AM,11:04 AM,05:10 AM,07:09 PM,19,20,21,20,20,80,93,10.4,1013,24,7,174,12
2015-05-11,22,12,0.0,13.4,1,1,41,12:51 AM,12:09 PM,05:09 AM,07:10 PM,11,17,17,17,17,35,72,19.7,1017,22,7,270,12
2015-05-12,22,7,0.0,11.1,1,1,34,01:32 AM,01:16 PM,05:09 AM,07:11 PM,6,13,14,13,11,40,64,0.0,1025,22,10,239,6
2015-05-13,22,6,0.0,13.4,1,1,27,02:10 AM,02:22 PM,05:08 AM,07:12 PM,8,14,15,14,19,31,64,0.1,1024,22,10,118,12
2015-05-14,26,13,0.0,13.4,1,1,19,02:49 AM,03:31 PM,05:07 AM,07:12 PM,16,19,20,19,23,45,84,6.1,1018,26,7,164,14
2015-05-15,26,16,0.0,12.2,1,1,12,03:28 AM,04:38 PM,05:06 AM,07:13 PM,19,21,22,21,15,65,89,10.6,1015,26,6,172,9
2015-05-16,26,18,0.0,9.9,1,1,5,04:09 AM,05:46 PM,05:05 AM,07:14 PM,19,22,23,22,19,63,88,6.8,1013,26,7,163,12
2015-05-17,25,19,0.0,11.1,1,1,0,04:53 AM,06:52 PM,05:04 AM,07:15 PM,19,21,22,21,22,58,86,1.9,1013,25,9,186,14
2015-05-18,31,15,0.0,13.4,1,1,0,05:40 AM,07:55 PM,05:04 AM,07:16 PM,16,22,22,22,11,45,75,0.3,1019,31,6,202,6
2015-05-19,25,12,0.0,14.1,1,1,2,06:30 AM,08:54 PM,05:03 AM,07:17 PM,13,17,18,17,13,28,77,0.0,1021,25,8,62,9
2015-05-20,19,12,0.0,10.0,1,1,9,07:24 AM,09:47 PM,05:02 AM,07:17 PM,14,15,15,15,17,88,90,2.0,1017,19,9,220,12
2015-05-21,19,6,0.0,14.2,1,1,17,08:19 AM,10:34 PM,05:02 AM,07:18 PM,6,11,12,11,12,21,70,0.0,1023,19,10,226,9
2015-05-22,22,6,0.0,13.4,1,1,24,09:15 AM,11:16 PM,05:01 AM,07:19 PM,7,14,15,14,12,31,64,0.0,1024,22,10,114,8
2015-05-23,26,14,0.0,8.9,1,1,31,10:11 AM,11:54 PM,05:00 AM,07:20 PM,14,19,19,19,18,86,76,1.4,1022,26,10,133,12
2015-05-24,25,18,0.0,11.1,1,1,39,11:07 AM,No moonset,05:00 AM,07:21 PM,18,21,21,21,21,75,84,3.6,1013,25,7,170,14
2015-05-25,28,14,0.0,13.4,1,1,46,12:01 PM,12:28 AM,04:59 AM,07:21 PM,17,21,21,21,18,55,81,5.5,1013,28,6,178,11
2015-05-26,25,16,0.0,14.5,1,1,53,12:56 PM,01:00 AM,04:59 AM,07:22 PM,16,20,21,20,17,30,77,0.0,1014,25,8,216,11
2015-05-27,30,17,0.0,14.5,1,1,60,01:50 PM,01:31 AM,04:58 AM,07:23 PM,19,24,24,23,10,27,81,9.5,1018,30,9,192,6
2015-05-28,28,17,0.0,12.4,1,1,68,02:44 PM,02:01 AM,04:58 AM,07:23 PM,19,21,22,21,12,31,89,6.5,1018,28,7,155,7
2015-05-29,27,18,0.0,12.4,1,1,75,03:40 PM,02:33 AM,04:57 AM,07:24 PM,19,22,23,22,15,65,88,22.2,1015,27,7,167,9
2015-05-30,21,17,0.0,9.2,1,1,82,04:36 PM,03:06 AM,04:57 AM,07:25 PM,17,19,19,19,12,92,89,0.9,1016,21,7,286,9
2015-05-31,19,14,0.0,9.2,1,1,86,05:34 PM,03:43 AM,04:56 AM,07:26 PM,15,17,17,17,10,78,88,0.1,1019,19,6,223,7
2015-06-01,20,10,0.0,10.3,1,1,100,06:32 PM,04:22 AM,04:56 AM,07:26 PM,13,15,15,15,8,70,86,0.0,1019,20,6,68,5
2015-06-02,26,12,0.0,12.4,1,1,100,07:30 PM,05:08 AM,04:56 AM,07:27 PM,15,18,19,18,12,64,81,0.1,1018,26,8,124,7
2015-06-03,28,16,0.0,12.4,1,1,85,08:26 PM,05:58 AM,04:55 AM,07:27 PM,18,22,22,22,12,58,83,0.9,1015,28,6,149,8
2015-06-04,30,18,0.0,14.5,1,1,77,09:19 PM,06:53 AM,04:55 AM,07:28 PM,20,25,25,23,10,32,84,2.7,1016,30,8,164,5
2015-06-05,31,18,0.0,14.5,1,1,69,10:07 PM,07:54 AM,04:55 AM,07:29 PM,20,25,25,24,10,15,84,1.7,1017,31,7,236,6
2015-06-06,33,17,0.0,14.5,1,1,62,10:52 PM,08:57 AM,04:54 AM,07:29 PM,20,27,27,25,7,26,77,0.8,1015,33,8,138,4
2015-06-07,34,19,0.0,14.5,1,1,54,11:34 PM,10:02 AM,04:54 AM,07:30 PM,20,28,28,26,17,22,74,0.0,1013,34,8,213,10
2015-06-08,31,17,0.0,14.5,1,1,47,No moonrise,11:08 AM,04:54 AM,07:30 PM,18,26,26,24,20,15,73,7.7,1012,31,9,282,12
2015-06-09,33,16,0.0,14.5,1,1,39,12:12 AM,12:14 PM,04:54 AM,07:31 PM,16,25,25,24,8,8,66,0.0,1012,33,10,231,5
2015-06-10,35,18,0.0,14.5,1,1,32,12:50 AM,01:20 PM,04:54 AM,07:31 PM,18,27,27,26,13,13,63,0.0,1010,35,10,215,7
2015-06-11,33,19,0.0,14.5,1,1,24,01:28 AM,02:26 PM,04:54 AM,07:32 PM,18,28,28,26,17,13,63,0.0,1009,33,10,188,11
2015-06-12,32,22,0.0,14.5,1,1,17,02:06 AM,03:32 PM,04:54 AM,07:32 PM,21,28,28,26,18,14,77,0.0,1011,32,10,196,11
2015-06-13,29,18,0.0,14.5,1,1,9,02:48 AM,04:37 PM,04:54 AM,07:33 PM,20,24,24,23,14,24,85,3.1,1013,29,7,173,10
